;Unnamed: 0;Unnamed: 0.1;user_id;user;text;text_sanitized;followers_count;verified;created_at;coordinates;location;place;source;lat;lng;score;sentiment;keywords
56;56;56.0;372319413.0;SilverioJB;RT @lasiermartins: O senador Lasier fez há pouco na tribuna um alerta sobre   julgamento no STF que poderá rever o entendimento da prisão a…;O senador Lasier fez ha pouco na tribuna um alerta sobre  julgamento no STF que podera rever o entendimento da prisao a;681.0;0.0;2019-10-16 01:58:54;;Santa Catarina, Brasil;;Twitter for Android;-27.2423392;-50.2188556;0.0;neutral;senador lasier
57;57;57.0;40473014.0;bemsanto;RT @allantercalivre: Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado, com medo, passivo. Engana-se complet…;Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado com medo passivo Enganase complet;156.0;0.0;2019-10-16 01:58:53;;Balneario Camboriu, Brasil;;Twitter for Android;-27.0015756;-48.637905;-0.839111;negative;fogo no
58;58;58.0;55958912.0;edite_;"RT @henriolliveira: Quem é o esquerdista no diálogo abaixo?

- Você viu? O STF pode soltar 170.000 presos!

🐴- Mas isso vai beneficiar Lula…";Quem e o esquerdista no dialogo abaixo?  Voce viu? O STF pode soltar 170000 presos!  Mas isso vai beneficiar Lula;2593.0;0.0;2019-10-16 01:58:53;;Curitiba - PR;;Twitter for Android;-25.4808762;-49.3044253;-0.684177;negative;esquerdista no
59;59;59.0;280515233.0;jssmetal;RT @allantercalivre: Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado, com medo, passivo. Engana-se complet…;Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado com medo passivo Enganase complet;465.0;0.0;2019-10-16 01:58:53;;;;Twitter for Android;37.2256055;-95.7162018;-0.839111;negative;fogo no
60;60;60.0;2864003225.0;claudiorenato27;RT @right_blond: Quinta feira, dia 17/10/2019 será decidido pelo STF a legalidade da prisão em segunda instância...tudo caminha para a abso…;Quinta feira dia 17/10/2019 sera decidido pelo STF a legalidade da prisao em segunda instanciatudo caminha para a abso;4398.0;0.0;2019-10-16 01:58:52;;Sao Pedro de Alcantara SC;;Twitter for Android;-27.5852252;-48.8296806;0.0;neutral;legalidade da prisao
61;61;61.0;529772951.0;marceliooliveir;"RT @denilsonschefer: O JULGAMENTO DA DÉCADA ACONTECERÁ NESTA QUINTA, NO STF.

SE A PRISÃO EM SEGUNDA INSTÂNCIA FOR REVOGADA, MILHARES DE BA…";O JULGAMENTO DA DECADA ACONTECERA NESTA QUINTA NO STF SE A PRISAO EM SEGUNDA INSTANCIA FOR REVOGADA MILHARES DE BA;451.0;0.0;2019-10-16 01:58:51;;Tatuape - Sao Paulo;;Twitter for Android;-23.5352452;-46.575463;0.0;neutral;julgamento da decada
62;62;62.0;1.0877232262670376e+18;80sJunior;RT @allantercalivre: Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado, com medo, passivo. Engana-se complet…;Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado com medo passivo Enganase complet;30.0;0.0;2019-10-16 01:58:50;;;;Twitter for Android;37.2256055;-95.7162018;-0.839111;negative;fogo no
63;63;63.0;175869644.0;RonaldMalucelli;RT @PlinioValerio45: A anulação da condenação de Lula, ratificada em todas as instâncias, valerá a desmoralização completa do STF como Inst…;A anulacao da condenacao de Lula ratificada em todas as instancias valera a desmoralizacao completa do STF como Inst;25.0;0.0;2019-10-16 01:58:49;;;;Twitter for Android;37.2256055;-95.7162018;0.0;neutral;anulacao da condenacao de lula
64;64;64.0;1.0891876300032492e+18;RafaelM65098114;RT @RosinhaFelipa: O Chefe supremo do @STF_oficial é o mesmo chefão do PT. Uma vergonha nacional. PT manda e STF obedece. Só se esqueceram…;O Chefe supremo do e o mesmo chefao do PT Uma vergonha nacional PT manda e STF obedece So se esqueceram;513.0;0.0;2019-10-16 01:58:49;;;;Twitter for Android;37.2256055;-95.7162018;-0.753916;negative;chefe supremo
65;65;65.0;1.0280041790910424e+18;gisapatriaamada;"RT @Gusttra: Melhor exemplo do que o STF quer fazer com o Brasil.
AUMENTAR A VIOLÊNCIA!
#STFOrgulhoDoPT https://t.co/sccDrp58Nw";Melhor exemplo do que o STF quer fazer com o Brasil AUMENTAR A VIOLENCIA! #STFOrgulhoDoPT;14561.0;0.0;2019-10-16 01:58:49;;Brasil;;Twitter for Android;-14.235004;-51.92528;0.43778999999999996;positive;stf
66;66;66.0;326356695.0;anadantas_UERN;RT @AdrianoArgolo: Até quando vamos assistir inertes procuradores comprovadamente criminosos, bandidos, como esse,  fazendo terrorismo? Até…;Ate quando vamos assistir inertes procuradores comprovadamente criminosos bandidos como esse fazendo terrorismo? Ate;1075.0;0.0;2019-10-16 01:58:49;;Natal/RN - Brasil;;Twitter for iPhone;-5.7792569;-35.200916;-0.859182;negative;inertes procuradores
67;67;67.0;157776828.0;vitorrnaves;"RT @rigoni_felipe: Anunciei hoje, ao lado de outros seis parlamentares, uma ação no Tribunal Superior Eleitoral para deixar o PSB.

Fui sus…";Anunciei hoje ao lado de outros seis parlamentares uma acao no Tribunal Superior Eleitoral para deixar o PSB Fui sus;953.0;0.0;2019-10-16 01:58:48;;rio de janeiro;;Twitter for iPhone;-22.9068467;-43.1728965;0.0;neutral;acao no
68;68;68.0;9.147210528649952e+17;Beljcc10;STF acovardado. #STFVergonhaNacional;STF acovardado #STFVergonhaNacional;215.0;0.0;2019-10-16 01:58:48;;;;Twitter Web App;37.2256055;-95.7162018;-0.744015;negative;stf
69;69;69.0;1.1355714311930102e+18;Fabiano10794718;RT @lpbragancabr: Perdi a conta mas se não me engano essa é a sexta vez que o STF avalia a prisão em segunda instância.  Com esse STF todo…;Perdi a conta mas se nao me engano essa e a sexta vez que o STF avalia a prisao em segunda instancia Com esse STF todo;2.0;0.0;2019-10-16 01:58:47;;;;Twitter for Android;37.2256055;-95.7162018;-0.9187129999999999;negative;sexta vez
70;70;70.0;1261204812.0;BarlettaRosana;RT @allantercalivre: Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado, com medo, passivo. Engana-se complet…;Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado com medo passivo Enganase complet;931.0;0.0;2019-10-16 01:58:47;;;;Twitter for iPhone;37.2256055;-95.7162018;-0.839111;negative;fogo no
71;71;71.0;1.1766512343355146e+18;Cleuza23019745;@o_antagonista Mas encontrou kilos de tomates na geladeira do atirador? @STF_oficial decaiu demaisss, uai!;Mas encontrou kilos de tomates na geladeira do atirador? decaiu demaisss uai!;33.0;0.0;2019-10-16 01:58:47;;Ribeirao Preto, Brasil;;Twitter for Android;-21.1704008;-47.8103238;-0.42783699999999997;negative;kilos de tomates na
72;72;72.0;1239804852.0;felipethcm;RT @GFiuza_Oficial: A resistência democrática hoje reúne STF, hackers, advogados de porta de cadeia, fake news de grife, intelectuais Lula…;A resistencia democratica hoje reune STF hackers advogados de porta de cadeia fake news de grife intelectuais Lula;2182.0;0.0;2019-10-16 01:58:46;;Sao Luis, MA;;Twitter for Android;-2.5299669;-44.2567292;0.0;neutral;stf hackers
73;73;73.0;51165718.0;guiaiuba;RT @alvarodias_: Saidão do STF pode colocar 170 mil criminosos nas ruas, diz Alvaro Dias https://t.co/ZF2ilIV3tX via @alvarodias_;Saidao do STF pode colocar 170 mil criminosos nas ruas diz Alvaro Dias via;59.0;0.0;2019-10-16 01:58:46;;Italia;;Twitter for iPad;41.87194;12.56738;0.0;neutral;saidao do stf
74;74;74.0;1.1395103981247898e+18;DejonAna;"RT @CarlaZambelli17: Nota do Fonajuc:

“Caso esta decisão do plenário do STF seja revertida, o Brasil será o único país de todos os Estados…";Nota do Fonajuc: Caso esta decisao do plenario do STF seja revertida o Brasil sera o unico pais de todos os Estados;55.0;0.0;2019-10-16 01:58:46;;;;Twitter for Android;37.2256055;-95.7162018;0.0;neutral;nota do fonajuc
75;75;75.0;154973522.0;Anit_Siwel;RT @onlyonecart: Vai ter caminhão de som tocando a conversa entre Aécio e Gilmar Mendes na frente do STF???;Vai ter caminhao de som tocando a conversa entre Aecio e Gilmar Mendes na frente do STF???;702.0;0.0;2019-10-16 01:58:46;;Florianopolis, Brasil;;Twitter for Android;-27.5948698;-48.54821949999999;0.0;neutral;caminhao de som
76;76;76.0;1571039694.0;sgvalerio;"RT @Gusttra: Melhor exemplo do que o STF quer fazer com o Brasil.
AUMENTAR A VIOLÊNCIA!
#STFOrgulhoDoPT https://t.co/sccDrp58Nw";Melhor exemplo do que o STF quer fazer com o Brasil AUMENTAR A VIOLENCIA! #STFOrgulhoDoPT;396.0;0.0;2019-10-16 01:58:45;;Petropolis, Brasil;;Twitter for iPad;-22.5112498;-43.1779306;0.43778999999999996;positive;stf
77;77;77.0;2717432539.0;Chuto_o_balde;RT @AlbuquerqueOto: Mudar o entendimento da prisão já em segunda instância, é coisa de lixo, de Bandidos. Se o stf mudar o entendimento, to…;Mudar o entendimento da prisao ja em segunda instancia e coisa de lixo de Bandidos Se o stf mudar o entendimento to;1562.0;0.0;2019-10-16 01:58:44;;Sao Paulo, Brasil;;Twitter for Android;-23.5505199;-46.63330939999999;-0.803617;negative;entendimento da prisao ja
78;78;78.0;55955816.0;caiogorisimoes;RT @professorigor: O STF segue firme em sua missão de destruir o Brasil! Um órgão que legisla, julga e executa! Vivemos sob um absolutismo…;O STF segue firme em sua missao de destruir o Brasil! Um orgao que legisla julga e executa! Vivemos sob um absolutismo;26.0;0.0;2019-10-16 01:58:43;;Belo Horizonte;;Twitter for Android;-19.9166813;-43.9344931;-0.623798;negative;stf
79;79;79.0;2261093905.0;mendes_zilma;"RT @henriolliveira: - O que o STF deveria fazer? 

*Defender a Constituição.

- O que o STF faz?

*Legisla
*Cria inquérito sigiloso para in…";O que o STF deveria fazer?  *Defender a Constituicao  O que o STF faz? *Legisla *Cria inquerito sigiloso para in;790.0;0.0;2019-10-16 01:58:43;;Rio de Janeiro;;Twitter for Android;-22.9068467;-43.1728965;0.0;neutral;inquerito sigiloso
80;80;80.0;2322264990.0;CristinaFortes7;#PrisaoEm2aInstanciaSim ! Esse #STF pode estar arrumando uma confusão! https://t.co/bxJjkKztDn;#PrisaoEm2aInstanciaSim ! Esse #STF pode estar arrumando uma confusao!;228.0;0.0;2019-10-16 01:58:43;;Rio de Janeiro, Brasil;;Twitter for Android;-22.9068467;-43.1728965;0.47622700000000007;positive;prisaoem2ainstanciasim
81;81;81.0;1.0277513361027686e+18;EsterRovani1;"RT @Walterthej1: Pedido de impeachment dos 11 ministros do STF. Apresentado no Senado Federal em 01/10/2019!
VOCÊ SABIA DISSO????
🤔🤔🤔🤔🤔🤔
👏🏼…";Pedido de impeachment dos 11 ministros do STF Apresentado no Senado Federal em 01/10/2019! VOCE SABIA DISSO????;668.0;0.0;2019-10-16 01:58:42;;;;Twitter Web App;37.2256055;-95.7162018;0.0;neutral;pedido de impeachment
82;82;82.0;595969725.0;malu0358;RT @GFiuza_Oficial: A resistência democrática hoje reúne STF, hackers, advogados de porta de cadeia, fake news de grife, intelectuais Lula…;A resistencia democratica hoje reune STF hackers advogados de porta de cadeia fake news de grife intelectuais Lula;250.0;0.0;2019-10-16 01:58:39;;Piracicaba SP;;Twitter for Android;-22.7355889;-47.6478542;0.0;neutral;stf hackers
83;83;83.0;1.1574439951208776e+18;Leandro00045004;RT @lpbragancabr: Perdi a conta mas se não me engano essa é a sexta vez que o STF avalia a prisão em segunda instância.  Com esse STF todo…;Perdi a conta mas se nao me engano essa e a sexta vez que o STF avalia a prisao em segunda instancia Com esse STF todo;11.0;0.0;2019-10-16 01:58:37;;;;Twitter Web App;37.2256055;-95.7162018;-0.9187129999999999;negative;sexta vez
84;84;84.0;1.1733812899085476e+18;HerbertBatista9;RT @allantercalivre: Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado, com medo, passivo. Engana-se complet…;Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado com medo passivo Enganase complet;3.0;0.0;2019-10-16 01:58:37;;;;Twitter for Android;37.2256055;-95.7162018;-0.839111;negative;fogo no
85;85;85.0;9.460773734176154e+17;ArleteRitaS;RT @mitags: Já era difícil entender como metade do STF interpreta a mesma lei de um jeito, e a outra metade ,de outro. MAS O MESMO MINISTRO…;Ja era dificil entender como metade do STF interpreta a mesma lei de um jeito e a outra metade de outro MAS O MESMO MINISTRO;27.0;0.0;2019-10-16 01:58:36;;;;Twitter Web App;37.2256055;-95.7162018;-0.691213;negative;metade do stf
86;86;86.0;1.1457309418784932e+18;Rica_Henze;@diguinhocoruja O STF prestes a foder com o país e vc preocupado com PSL? Cara deixa essa porra para depois do dia 17 e ajuda a não colocar mais de 160 mil vagabundos na rua. Inclusive o Lula. Vc tem voz, cara!;O STF prestes a foder com o pais e vc preocupado com PSL? Cara deixa essa porra para depois do dia 17 e ajuda a nao colocar mais de 160 mil vagabundos na rua Inclusive o Lula Vc tem voz cara!;256.0;0.0;2019-10-16 01:58:36;;;;Twitter Web App;37.2256055;-95.7162018;-0.977958;negative;voz cara
87;87;87.0;1568877781.0;coppinitania;@PAVAOMISTERIOS0 @PAVAOMISTERIOS0 Fim d STF;Fim d STF;1371.0;0.0;2019-10-16 01:58:33;;Sao Paulo, Brasil;;Twitter for Android;-23.5505199;-46.63330939999999;;;
88;88;88.0;12794842.0;renquintanilha;"RT @RubinhoNunesMBL: - ""Se não me apoiar, o PT volta""; 
- ""Se não gastar o dinheiro, vai para a esquerda""; 
- Acordão com STF; 
- Blindagem…";"""Se nao me apoiar o PT volta"";   ""Se nao gastar o dinheiro vai para a esquerda"";   Acordao com STF;   Blindagem";197.0;0.0;2019-10-16 01:58:30;;Rio de Janeiro, Brazil;;Twitter for Android;-22.9068467;-43.1728965;-0.7011;negative;pt volta
89;89;89.0;1.1355714311930102e+18;Fabiano10794718;RT @jrguzzofatos: Dentro de 72 horas, ou algo assim, o Brasil estará vivendo dentro da nova realidade a ser definida pelo STF com sua decis…;Dentro de 72 horas ou algo assim o Brasil estara vivendo dentro da nova realidade a ser definida pelo STF com sua decis;2.0;0.0;2019-10-16 01:58:29;;;;Twitter for Android;37.2256055;-95.7162018;-0.607136;negative;nova realidade
90;90;90.0;58086992.0;joeltorressilva;RT @allantercalivre: Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado, com medo, passivo. Engana-se complet…;Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado com medo passivo Enganase complet;809.0;0.0;2019-10-16 01:58:29;;Cabo de Santo Agostinho-PE BRA;;Twitter for Android;-8.2794398;-35.0304219;-0.839111;negative;fogo no
91;91;91.0;1.088768332147368e+18;Wilton07035489;O #STF não esta ajudando o Brasil em nada, e desesperador ver pessoas que se dizem brasileira e torcem para ver o Brasil mal, não conseguem ver o lado bom do nosso pais, Que pena.😔;O #STF nao esta ajudando o Brasil em nada e desesperador ver pessoas que se dizem brasileira e torcem para ver o Brasil mal nao conseguem ver o lado bom do nosso pais Que pena;3.0;0.0;2019-10-16 01:58:29;;;;Twitter for Android;37.2256055;-95.7162018;-0.737965;negative;#stf nao
92;92;92.0;858274099.0;HILTONFAGUNDES1;RT @professorigor: O STF segue firme em sua missão de destruir o Brasil! Um órgão que legisla, julga e executa! Vivemos sob um absolutismo…;O STF segue firme em sua missao de destruir o Brasil! Um orgao que legisla julga e executa! Vivemos sob um absolutismo;1422.0;0.0;2019-10-16 01:58:28;;;;Twitter for iPhone;37.2256055;-95.7162018;-0.623798;negative;stf
93;93;93.0;230811976.0;XIKO48;"RT @SofiaGomezBR: #PrisaoEm2aInstanciaSim 

A Gente tem que subir Tag pra dizer sim a algo que nem deveria ser questionado, porque os minis…";#PrisaoEm2aInstanciaSim  A Gente tem que subir Tag pra dizer sim a algo que nem deveria ser questionado porque os minis;283.0;0.0;2019-10-16 01:58:28;;Niteroi;;Twitter for Android;-22.8859267;-43.1152587;-0.506342;negative;prisaoem2ainstanciasim
94;94;94.0;280515233.0;jssmetal;RT @jrguzzofatos: Dentro de 72 horas, ou algo assim, o Brasil estará vivendo dentro da nova realidade a ser definida pelo STF com sua decis…;Dentro de 72 horas ou algo assim o Brasil estara vivendo dentro da nova realidade a ser definida pelo STF com sua decis;465.0;0.0;2019-10-16 01:58:28;;;;Twitter for Android;37.2256055;-95.7162018;-0.607136;negative;nova realidade
95;95;95.0;143945517.0;nikosantos1;"RT @Chefcarolinavi1: Milicianos, peguem seus crachás!
Hoje vamos fazer serão!
O sapo vergonha do STF não quer pressão popular!
Então simbor…";Milicianos peguem seus crachas! Hoje vamos fazer serao! O sapo vergonha do STF nao quer pressao popular! Entao simbor;1577.0;0.0;2019-10-16 01:58:27;;Ibate SP;;Twitter for Android;-21.9405209;-48.0054329;-0.888619;negative;entao simbor
96;96;96.0;1.0968373880878449e+18;NovaEra40004278;RT @allantercalivre: Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado, com medo, passivo. Engana-se complet…;Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado com medo passivo Enganase complet;640.0;0.0;2019-10-16 01:58:26;;;;Twitter for iPhone;37.2256055;-95.7162018;-0.839111;negative;fogo no
97;97;97.0;169510975.0;Rodritek;RT @AllanFrutuozo: O STF encontrará resistência. Os ministros calcularam muito mal. Se avançarem com a revogação da prisão em segunda instâ…;O STF encontrara resistencia Os ministros calcularam muito mal Se avancarem com a revogacao da prisao em segunda insta;240.0;0.0;2019-10-16 01:58:26;;Corumba, Brasil;;Twitter for Android;-19.0081688;-57.65155029999999;-0.8395530000000001;negative;revogacao da prisao
98;98;98.0;1245062497.0;CapFelix34;RT @jrguzzofatos: Dentro de 72 horas, ou algo assim, o Brasil estará vivendo dentro da nova realidade a ser definida pelo STF com sua decis…;Dentro de 72 horas ou algo assim o Brasil estara vivendo dentro da nova realidade a ser definida pelo STF com sua decis;86.0;0.0;2019-10-16 01:58:25;;;;Twitter Web App;37.2256055;-95.7162018;-0.607136;negative;nova realidade
99;99;99.0;147300209.0;Cosmo1204;"RT @rogerchequer: A pergunta que não quer calar:
Se o STF já decidiu TRÊS VEZES pela prisão em 2a instância, 
por que estão colocando o tem…";A pergunta que nao quer calar: Se o STF ja decidiu TRES VEZES pela prisao em 2a instancia  por que estao colocando o tem;10.0;0.0;2019-10-16 01:58:25;;;;Twitter for Android;37.2256055;-95.7162018;-0.780518;negative;nao quer
100;100;100.0;1.0226499909912412e+18;Feliperocklima;RT @OABurgos: Não se esqueçam de nossa obrigação cívica contra este STF corrupto! Dia 17/10, quem de nós puder que vá a Brasília ajudar na…;Nao se esquecam de nossa obrigacao civica contra este STF corrupto! Dia 17/10 quem de nos puder que va a Brasilia ajudar na;951.0;0.0;2019-10-16 01:58:23;;;;Twitter Web App;37.2256055;-95.7162018;-0.643709;negative;obrigacao civica
101;101;101.0;3105466420.0;mrsegabinazi1;RT @GFiuza_Oficial: A resistência democrática hoje reúne STF, hackers, advogados de porta de cadeia, fake news de grife, intelectuais Lula…;A resistencia democratica hoje reune STF hackers advogados de porta de cadeia fake news de grife intelectuais Lula;123.0;0.0;2019-10-16 01:58:23;;;;Twitter for Android;37.2256055;-95.7162018;0.0;neutral;stf hackers
102;102;102.0;9.971373468216975e+17;mblamazonas_;@carmelonetobr @tarcisiogdf 19 -  Lembrar também que Marcelo Cavalcante não é o Tribunal de Contas da União para que alguém tenha obrigação de prestar contas com ele. As contas da caminhada pela liberdade foram prestados aos que detinham direto interesse na causa, ou seja, os doadores.;19  Lembrar tambem que Marcelo Cavalcante nao e o Tribunal de Contas da Uniao para que alguem tenha obrigacao de prestar contas com ele As contas da caminhada pela liberdade foram prestados aos que detinham direto interesse na causa ou seja os doadores;119.0;0.0;2019-10-16 01:58:22;;;;Twitter Web App;37.2256055;-95.7162018;0.0;neutral;tribunal de contas da uniao
103;103;103.0;2908102901.0;diegenes;RT @allantercalivre: Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado, com medo, passivo. Engana-se complet…;Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado com medo passivo Enganase complet;4249.0;0.0;2019-10-16 01:58:22;;;;Twitter for Android;37.2256055;-95.7162018;-0.839111;negative;fogo no
104;104;104.0;9.460773734176154e+17;ArleteRitaS;RT @lasiermartins: O senador Lasier fez há pouco na tribuna um alerta sobre   julgamento no STF que poderá rever o entendimento da prisão a…;O senador Lasier fez ha pouco na tribuna um alerta sobre  julgamento no STF que podera rever o entendimento da prisao a;27.0;0.0;2019-10-16 01:58:21;;;;Twitter Web App;37.2256055;-95.7162018;0.0;neutral;senador lasier
105;105;105.0;40329047.0;silvrib;RT @RHPozzobon: E nesse universo dos 1️⃣6️⃣9️⃣ mil potenciais beneficiados por uma virada no entendimento do #STF não estão “só” (como se f…;E nesse universo dos 169 mil potenciais beneficiados por uma virada no entendimento do #STF nao estao so (como se f;874.0;0.0;2019-10-16 01:58:20;;;;Twitter for Android;37.2256055;-95.7162018;0.0;neutral;potenciais beneficiados
106;106;106.0;8.548917242164224e+17;Cristia24475439;RT @CarolDeToni: Finalizando o parecer da PEC 410/2018 da Prisão em Segunda Instância, que apresentaremos hoje na CCJC.  Caso não seja apro…;Finalizando o parecer da PEC 410/2018 da Prisao em Segunda Instancia que apresentaremos hoje na CCJC Caso nao seja apro;81.0;0.0;2019-10-16 01:58:19;;Olinda, Brasil;;Twitter for Android;-7.990632100000001;-34.8416598;-0.558528;negative;parecer da pec
107;107;107.0;182652368.0;Luppi_LPP;"RT @rogerchequer: A pergunta que não quer calar:
Se o STF já decidiu TRÊS VEZES pela prisão em 2a instância, 
por que estão colocando o tem…";A pergunta que nao quer calar: Se o STF ja decidiu TRES VEZES pela prisao em 2a instancia  por que estao colocando o tem;561.0;0.0;2019-10-16 01:58:19;;Portugal ;;Twitter for Android;39.39987199999999;-8.224454;-0.780518;negative;nao quer
108;108;108.0;9.76206165146325e+17;ElieneS46219315;RT @Jambock67: Esse foi o recado dado no final de 2018, qdo Marco Aurélio quiz soltar todo mundo numa canetada. Acho que ainda está valendo…;Esse foi o recado dado no final de 2018 qdo Marco Aurelio quiz soltar todo mundo numa canetada Acho que ainda esta valendo;1878.0;0.0;2019-10-16 01:58:19;;Narnia;;Twitter for Android;40.7144279;-73.9594438;-0.542764;negative;recado dado
